unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
683,4,147,24.9981,0.6212,80.0,462.54,537.5,1268.83,1062.21,7.05,9.03,175.69,1915.62,8030.44,0.94,37.26,164.43,2028.52,7894.93,11.0002,0.02,309,1915,84.93,14.12,8.4825,4,6
688,4,152,25.0044,0.6203,80.0,462.54,537.66,1271.12,1064.79,7.05,9.03,175.01,1915.76,8035.45,0.94,37.25,163.78,2028.64,7891.39,11.0187,0.02,308,1915,84.93,14.1,8.438,4,6
695,4,159,25.0023,0.62,80.0,462.54,537.66,1274.51,1073.15,7.05,9.03,174.82,1915.87,8043.2,0.94,37.24,163.9,2028.79,7903.53,11.0155,0.02,309,1915,84.93,14.2,8.4059,4,6
699,5,4,24.9996,0.62,80.0,462.54,537.12,1256.26,1039.16,7.05,9.03,175.32,1915.26,8003.37,0.94,36.67,164.61,2028.13,7873.19,10.8591,0.02,309,1915,84.93,14.39,8.6831,1,6
705,5,10,25.0075,0.6201,80.0,462.54,536.63,1259.16,1043.79,7.05,9.03,174.61,1915.24,8003.85,0.94,36.68,165.23,2028.09,7867.14,10.8898,0.02,307,1915,84.93,14.46,8.5264,1,6
720,5,25,25.006,0.6213,80.0,462.54,537.04,1251.66,1045.67,7.05,9.02,175.15,1915.21,8006.11,0.94,36.64,164.96,2028.12,7864.93,10.8778,0.02,306,1915,84.93,14.34,8.5375,1,6
724,5,29,25.0071,0.6209,80.0,462.54,536.63,1257.87,1046.99,7.05,9.03,175.55,1915.18,8006.46,0.94,36.46,164.85,2028.07,7866.57,10.8519,0.02,307,1915,84.93,14.41,8.6021,1,6
725,5,30,25.0035,0.6218,80.0,462.54,536.91,1265.25,1050.0,7.05,9.03,176.04,1915.3,8003.2,0.94,36.61,164.37,2028.15,7868.99,10.8959,0.02,307,1915,84.93,14.29,8.6219,1,6
728,5,33,25.0017,0.62,80.0,462.54,536.75,1258.55,1040.91,7.05,9.02,175.05,1915.3,8003.11,0.94,36.57,164.76,2028.15,7871.82,10.8926,0.02,306,1915,84.93,14.35,8.436,1,6
734,5,39,25.0025,0.62,80.0,462.54,537.22,1261.05,1046.36,7.05,9.03,175.6,1915.24,8006.86,0.94,36.7,164.68,2028.14,7864.35,10.8811,0.02,307,1915,84.93,14.31,8.5733,1,6
738,5,43,25.0033,0.62,80.0,462.54,536.89,1260.64,1047.7,7.05,9.02,176.16,1915.23,8010.83,0.94,36.91,164.54,2028.13,7871.2,10.8685,0.02,306,1915,84.93,14.26,8.5872,1,6
740,5,45,25.0014,0.6202,80.0,462.54,536.84,1256.65,1045.47,7.05,9.02,175.72,1915.25,8006.86,0.94,36.61,165.17,2028.15,7872.25,10.8839,0.02,306,1915,84.93,14.15,8.772,1,6
750,5,55,25.007,0.62,80.0,462.54,537.33,1265.08,1051.49,7.05,9.02,175.92,1915.23,7999.45,0.94,36.72,165.07,2028.12,7866.39,10.8875,0.02,306,1915,84.93,14.52,8.5446,1,6
758,5,63,24.9992,0.62,80.0,462.54,536.37,1255.71,1043.58,7.05,9.02,175.43,1915.24,8004.55,0.94,36.72,165.01,2028.13,7864.81,10.8856,0.02,306,1915,84.93,14.25,8.5068,1,6
806,5,111,25.0054,0.62,80.0,462.54,536.71,1254.69,1048.4,7.05,9.03,175.96,1915.29,8001.59,0.94,36.73,164.52,2028.18,7871.59,10.9091,0.02,308,1915,84.93,14.38,8.6027,1,6
816,5,121,24.9993,0.62,80.0,462.54,536.71,1252.96,1042.71,7.05,9.02,175.29,1915.27,8007.11,0.94,36.58,165.07,2028.12,7871.33,10.8895,0.02,305,1915,84.93,14.24,8.5863,1,6
819,5,124,24.9992,0.6211,80.0,462.54,536.36,1261.78,1042.0,7.05,9.02,175.27,1915.29,8006.49,0.94,36.67,165.12,2028.17,7873.87,10.8983,0.02,307,1915,84.93,14.32,8.4931,1,6
821,5,126,25.0027,0.6211,80.0,462.54,536.27,1264.71,1046.58,7.05,9.03,175.45,1915.26,8011.77,0.94,36.77,164.48,2028.15,7866.77,10.9096,0.02,305,1915,84.93,14.32,8.7068,1,6
829,5,134,24.9986,0.6207,80.0,462.54,536.93,1262.16,1046.6,7.05,9.02,175.93,1915.24,8001.04,0.94,36.81,164.86,2028.18,7868.42,10.8551,0.02,307,1915,84.93,14.4,8.5466,1,6
837,5,142,25.0079,0.62,80.0,462.54,536.67,1259.59,1039.16,7.05,9.03,175.88,1915.28,8003.95,0.94,36.71,164.71,2028.12,7867.77,10.8996,0.02,307,1915,84.93,14.17,8.571,1,6
852,5,157,25.0017,0.6205,80.0,462.54,536.9,1262.35,1044.33,7.05,9.03,174.51,1915.27,8007.25,0.94,36.63,164.6,2028.15,7868.81,10.8816,0.02,306,1915,84.93,14.2,8.5616,1,6
859,5,164,24.9987,0.62,80.0,462.54,536.63,1262.36,1050.94,7.05,9.02,175.35,1915.31,8007.35,0.94,36.63,164.76,2028.14,7866.14,10.9049,0.02,307,1915,84.93,14.23,8.623,2,6
861,5,166,25.0023,0.6205,80.0,462.54,537.03,1261.85,1048.52,7.05,9.02,175.94,1915.28,8004.4,0.94,36.88,164.63,2028.18,7877.21,10.885,0.02,308,1915,84.93,14.3,8.6675,2,6
871,5,176,24.9998,0.6218,80.0,462.54,536.96,1252.96,1045.89,7.05,9.03,175.11,1915.34,8012.9,0.94,36.75,165.22,2028.21,7873.33,10.9105,0.02,307,1915,84.93,14.46,8.5746,2,6
874,5,179,25.001,0.6206,80.0,462.54,536.73,1259.74,1045.51,7.05,9.02,175.19,1915.34,8008.24,0.94,36.58,164.77,2028.17,7875.42,10.9232,0.02,308,1915,84.93,14.22,8.6459,2,6
877,5,182,25.0079,0.621,80.0,462.54,536.82,1262.44,1051.22,7.05,9.03,175.84,1915.34,8009.13,0.94,36.67,164.54,2028.24,7874.58,10.8954,0.02,307,1915,84.93,14.27,8.6284,2,6
879,5,184,24.9998,0.6211,80.0,462.54,536.89,1265.45,1051.2,7.05,9.03,175.82,1915.38,8008.47,0.94,36.5,164.72,2028.22,7876.3,10.8526,0.02,306,1915,84.93,14.37,8.5365,2,6
893,5,198,25.0002,0.6207,80.0,462.54,536.72,1263.33,1049.76,7.05,9.03,175.82,1915.36,8010.16,0.94,36.79,164.42,2028.27,7875.02,10.9266,0.02,308,1915,84.93,14.32,8.5618,2,6
899,5,204,25.0028,0.62,80.0,462.54,537.3,1266.16,1039.62,7.05,9.03,176.3,1915.35,8012.69,0.94,36.7,164.34,2028.23,7876.92,10.9092,0.02,308,1915,84.93,14.25,8.6196,2,6
901,5,206,24.9999,0.6204,80.0,462.54,536.71,1262.86,1037.95,7.05,9.02,175.66,1915.37,8016.11,0.94,36.85,164.59,2028.24,7878.68,10.9193,0.02,307,1915,84.93,14.22,8.5515,2,6
906,5,211,25.0013,0.62,80.0,462.54,536.47,1264.89,1045.58,7.05,9.03,175.93,1915.39,8012.87,0.94,36.72,164.62,2028.28,7876.97,10.9303,0.02,306,1915,84.93,14.26,8.5185,3,6
910,5,215,25.0002,0.62,80.0,462.54,536.87,1258.95,1050.5,7.05,9.02,175.56,1915.38,8008.49,0.94,36.8,165.22,2028.27,7877.19,10.8908,0.02,305,1915,84.93,14.25,8.636,3,6
917,5,222,24.9984,0.6218,80.0,462.54,536.81,1267.03,1051.72,7.05,9.03,175.17,1915.41,8010.85,0.94,36.61,164.53,2028.31,7881.54,10.888,0.02,309,1915,84.93,14.3,8.6122,3,6
921,5,226,25.0051,0.62,80.0,462.54,537.05,1260.91,1054.68,7.05,9.02,175.19,1915.39,8016.37,0.94,36.66,164.2,2028.28,7879.53,10.9082,0.02,307,1915,84.93,14.27,8.6028,3,6
922,5,227,25.0008,0.622,80.0,462.54,536.97,1255.8,1043.53,7.05,9.03,174.84,1915.41,8013.07,0.94,36.77,164.71,2028.3,7878.44,10.8796,0.02,307,1915,84.93,14.34,8.4888,3,6
927,5,232,25.0002,0.62,80.0,462.54,536.5,1267.07,1050.21,7.05,9.03,175.48,1915.37,8013.48,0.94,36.8,164.57,2028.28,7882.36,10.9163,0.02,307,1915,84.93,14.36,8.6177,3,6
933,5,238,25.0033,0.6206,80.0,462.54,536.64,1258.22,1050.49,7.05,9.02,175.28,1915.41,8008.37,0.94,36.77,164.35,2028.32,7877.62,10.9087,0.02,308,1915,84.93,14.27,8.5245,3,6
945,5,250,25.0026,0.6208,80.0,462.54,537.33,1258.37,1053.14,7.05,9.03,175.29,1915.44,8020.13,0.94,36.68,164.08,2028.33,7883.26,10.9371,0.02,308,1915,84.93,14.39,8.5906,3,6
960,5,265,25.005,0.62,80.0,462.54,536.65,1267.76,1042.81,7.05,9.03,175.13,1915.5,8027.71,0.94,36.86,164.58,2028.42,7884.5,10.9214,0.02,307,1915,84.93,14.06,8.5577,3,6
964,5,269,25.0028,0.62,80.0,462.54,536.87,1266.56,1053.03,7.05,9.03,175.44,1915.55,8017.99,0.94,36.94,164.31,2028.46,7886.15,10.8721,0.02,307,1915,84.93,14.29,8.5054,3,6
974,5,279,24.9993,0.6202,80.0,462.54,536.99,1271.72,1047.33,7.05,9.03,174.28,1915.52,8024.98,0.94,37.01,164.59,2028.47,7887.36,10.9623,0.02,308,1915,84.93,14.05,8.6099,3,6
977,5,282,25.0005,0.6219,80.0,462.54,536.83,1265.82,1054.36,7.05,9.03,175.35,1915.56,8025.49,0.94,36.86,165.0,2028.48,7887.89,10.9432,0.02,307,1915,84.93,14.17,8.6029,3,6
980,5,285,25.0041,0.6212,80.0,462.54,536.64,1263.25,1051.3,7.05,9.03,175.1,1915.58,8025.8,0.94,36.95,165.02,2028.47,7885.87,10.9355,0.02,310,1915,84.93,14.24,8.4797,3,6
990,5,295,25.0078,0.6201,80.0,462.54,537.09,1262.11,1058.09,7.05,9.03,174.88,1915.56,8032.16,0.94,36.98,164.74,2028.54,7882.97,10.9727,0.02,308,1915,84.93,14.11,8.4716,3,6
995,5,300,25.008,0.62,80.0,462.54,537.09,1260.42,1056.55,7.05,9.03,175.35,1915.62,8028.07,0.94,37.03,164.02,2028.52,7893.93,10.9515,0.02,310,1915,84.93,14.15,8.4661,3,6
1006,5,311,25.0021,0.62,80.0,462.54,536.99,1269.62,1060.17,7.05,9.03,175.34,1915.66,8035.33,0.94,37.12,164.73,2028.65,7896.09,10.9753,0.02,308,1915,84.93,14.16,8.5073,4,6
1007,5,312,24.9983,0.6206,80.0,462.54,537.18,1270.42,1056.7,7.05,9.03,175.59,1915.72,8039.3,0.94,36.8,164.38,2028.6,7887.47,10.9964,0.02,309,1915,84.93,14.27,8.5458,4,6
1010,5,315,25.0041,0.62,80.0,462.54,537.22,1270.63,1052.78,7.05,9.03,174.15,1915.66,8031.46,0.93,37.12,164.17,2028.66,7890.84,11.0154,0.02,308,1915,84.93,14.14,8.5153,4,6
1024,5,329,25.0025,0.62,80.0,462.54,537.64,1266.19,1056.34,7.05,9.03,174.69,1915.87,8034.91,0.94,37.0,164.62,2028.74,7896.37,11.004,0.02,308,1915,84.93,14.14,8.6024,4,6
1032,5,337,24.9999,0.62,80.0,462.54,537.07,1271.27,1059.5,7.05,9.03,175.34,1915.8,8045.15,0.94,36.88,164.33,2028.76,7901.12,10.9893,0.02,308,1915,84.93,14.37,8.5457,4,6
1034,5,339,25.0071,0.62,80.0,462.54,536.81,1269.37,1058.8,7.05,9.03,175.61,1915.89,8042.69,0.94,37.02,164.16,2028.81,7904.3,11.024,0.02,310,1915,84.93,14.35,8.5207,4,6
1036,5,341,24.9996,0.62,80.0,462.54,536.49,1273.57,1059.98,7.05,9.03,174.64,1915.95,8043.57,0.94,37.28,164.27,2028.9,7902.54,10.9965,0.02,310,1915,84.93,14.15,8.4663,4,6
1039,5,344,25.0023,0.62,80.0,462.54,537.43,1263.88,1051.07,7.05,9.03,175.38,1915.99,8042.62,0.94,37.08,164.28,2028.86,7904.43,10.9809,0.02,309,1915,84.93,14.16,8.4923,4,6
1040,5,345,25.0041,0.6214,80.0,462.54,536.87,1271.17,1058.45,7.05,9.03,174.18,1915.89,8043.48,0.93,37.23,164.28,2028.94,7904.34,11.0,0.02,309,1915,84.93,14.0,8.3823,4,6
1041,5,346,25.003,0.62,80.0,462.54,537.74,1269.43,1065.9,7.05,9.03,175.15,1915.93,8045.65,0.93,37.17,163.8,2028.92,7906.42,10.9775,0.02,308,1915,84.93,14.17,8.3938,4,6
1042,5,347,25.002,0.6216,80.0,462.54,537.07,1265.85,1068.17,7.05,9.03,175.4,1915.95,8049.99,0.94,37.23,164.36,2028.81,7907.04,11.0064,0.02,309,1915,84.93,14.08,8.5084,4,6
1062,6,10,24.998,0.6201,80.0,462.54,536.24,1259.14,1044.29,7.05,9.02,176.54,1915.4,8012.0,0.94,36.56,165.32,2028.31,7874.99,10.8657,0.02,306,1915,84.93,14.23,8.5551,1,6
1066,6,14,25.0061,0.62,80.0,462.54,536.87,1254.06,1047.07,7.05,9.03,176.1,1915.47,8014.4,0.94,36.6,164.68,2028.33,7876.65,10.8311,0.02,305,1915,84.93,14.42,8.6362,1,6
1067,6,15,25.006,0.62,80.0,462.54,536.52,1262.72,1041.29,7.05,9.03,175.47,1915.36,8010.37,0.94,36.44,164.22,2028.32,7871.59,10.8516,0.02,306,1915,84.93,14.07,8.4701,1,6
1078,6,26,25.0047,0.62,80.0,462.54,536.89,1261.88,1049.61,7.05,9.02,175.51,1915.34,8008.18,0.94,36.4,164.23,2028.27,7876.22,10.884,0.02,305,1915,84.93,14.45,8.5562,2,6
1092,6,40,24.9994,0.62,80.0,462.54,536.47,1261.59,1039.13,7.05,9.02,175.23,1915.42,8015.28,0.94,36.71,165.18,2028.27,7871.36,10.8966,0.02,306,1915,84.93,14.36,8.7062,2,6
1096,6,44,25.0061,0.62,80.0,462.54,536.92,1262.21,1043.61,7.05,9.03,175.53,1915.42,8009.44,0.94,36.5,165.47,2028.26,7875.83,10.8552,0.02,305,1915,84.93,14.18,8.5293,2,6
1100,6,48,25.002,0.62,80.0,462.54,536.61,1255.45,1047.13,7.05,9.03,176.07,1915.43,8002.7,0.93,36.56,165.29,2028.32,7876.85,10.8312,0.02,306,1915,84.93,14.21,8.6154,2,6
1118,6,66,24.9983,0.6211,80.0,462.54,537.02,1258.65,1039.62,7.05,9.02,175.61,1915.35,8011.34,0.94,36.86,164.06,2028.3,7876.96,10.9034,0.02,307,1915,84.93,14.29,8.6296,2,6
1120,6,68,25.0044,0.621,80.0,462.54,536.73,1258.45,1045.29,7.05,9.02,175.42,1915.39,8010.81,0.94,36.7,164.65,2028.34,7876.57,10.8555,0.02,307,1915,84.93,14.32,8.5755,2,6
1125,6,73,25.0022,0.6208,80.0,462.54,536.82,1255.9,1048.96,7.05,9.03,175.31,1915.42,8010.78,0.94,36.62,164.17,2028.3,7874.34,10.8822,0.02,306,1915,84.93,14.27,8.6496,2,6
1127,6,75,25.0047,0.6211,80.0,462.54,536.7,1261.04,1049.05,7.05,9.03,175.5,1915.34,8011.49,0.94,36.65,164.71,2028.3,7875.29,10.8864,0.02,307,1915,84.93,14.15,8.5369,2,6
1132,6,80,25.0068,0.6204,80.0,462.54,537.04,1260.26,1046.41,7.05,9.03,176.41,1915.36,8012.07,0.94,36.59,164.44,2028.32,7879.08,10.8875,0.02,306,1915,84.93,14.33,8.6205,3,6
1133,6,81,24.9992,0.622,80.0,462.54,536.18,1260.33,1048.96,7.05,9.02,175.85,1915.37,8015.57,0.94,36.53,164.47,2028.29,7883.26,10.8789,0.02,308,1915,84.93,14.39,8.6007,3,6
1134,6,82,25.0003,0.62,80.0,462.54,536.09,1263.34,1037.19,7.05,9.02,175.99,1915.43,8018.2,0.94,36.56,164.86,2028.34,7877.91,10.8896,0.02,307,1915,84.93,13.96,8.5786,3,6
1140,6,88,25.0004,0.6215,80.0,462.54,536.65,1260.68,1044.64,7.05,9.03,175.72,1915.42,8015.22,0.94,36.57,164.79,2028.29,7878.62,10.8688,0.02,306,1915,84.93,14.24,8.5822,3,6
1148,6,96,25.0013,0.62,80.0,462.54,537.17,1261.32,1044.67,7.05,9.03,175.27,1915.42,8015.64,0.94,36.62,164.89,2028.29,7876.48,10.8914,0.02,306,1915,84.93,14.48,8.5654,3,6
1151,6,99,25.0036,0.6208,80.0,462.54,536.78,1260.92,1043.34,7.05,9.03,175.17,1915.42,8011.34,0.94,36.68,164.4,2028.37,7876.8,10.8772,0.02,307,1915,84.93,14.25,8.5226,3,6
1153,6,101,25.0031,0.62,80.0,462.54,537.32,1260.38,1050.35,7.05,9.03,176.42,1915.44,8010.5,0.94,36.67,164.57,2028.28,7878.45,10.8871,0.02,308,1915,84.93,14.43,8.5629,3,6
1158,6,106,24.9984,0.62,80.0,462.54,537.14,1260.93,1048.96,7.05,9.02,175.35,1915.45,8015.61,0.94,36.45,164.29,2028.35,7882.29,10.8635,0.02,306,1915,84.93,14.36,8.6616,3,6
1169,6,117,25.0026,0.6206,80.0,462.54,536.27,1257.79,1043.01,7.05,9.02,175.53,1915.46,8018.23,0.94,36.83,164.72,2028.39,7880.86,10.8839,0.02,307,1915,84.93,14.22,8.5338,3,6
1177,6,125,24.9993,0.62,80.0,462.54,537.0,1269.58,1049.94,7.05,9.03,175.81,1915.49,8023.92,0.94,36.67,164.48,2028.33,7879.14,10.9037,0.02,307,1915,84.93,14.35,8.6359,3,6
1179,6,127,25.0028,0.62,80.0,462.54,536.59,1259.95,1046.4,7.05,9.03,175.57,1915.48,8012.7,0.94,36.67,164.61,2028.38,7880.5,10.9111,0.02,308,1915,84.93,14.28,8.5597,3,6
1204,6,152,25.0026,0.62,80.0,462.54,536.82,1270.91,1052.76,7.05,9.03,175.24,1915.58,8029.0,0.94,36.65,164.37,2028.44,7889.61,10.9111,0.02,306,1915,84.93,14.11,8.4861,3,6
1207,6,155,24.9983,0.62,80.0,462.54,536.94,1259.42,1050.52,7.05,9.02,175.72,1915.57,8020.84,0.94,36.83,164.14,2028.41,7888.62,10.9272,0.02,307,1915,84.93,14.24,8.4688,3,6
1217,6,165,25.0025,0.62,80.0,462.54,536.89,1262.58,1053.97,7.05,9.03,175.82,1915.64,8035.03,0.94,36.84,164.93,2028.6,7890.27,10.9364,0.02,307,1915,84.93,14.0,8.6385,3,6
1239,6,187,25.0078,0.6209,80.0,462.54,536.7,1262.99,1050.05,7.05,9.03,174.9,1915.79,8036.86,0.94,36.87,164.29,2028.7,7897.99,10.9436,0.02,307,1915,84.93,14.29,8.6306,4,6
1246,6,194,25.0011,0.62,80.0,462.54,537.56,1260.05,1054.62,7.05,9.03,175.17,1915.95,8050.32,0.94,37.08,163.85,2028.88,7906.61,10.9677,0.02,309,1915,84.93,14.26,8.5025,4,6
1247,6,195,25.0073,0.62,80.0,462.54,537.28,1268.31,1052.14,7.05,9.03,175.14,1915.95,8046.26,0.94,36.8,164.03,2028.85,7907.35,10.9592,0.02,307,1915,84.93,14.2,8.6177,4,6
1251,6,199,25.0053,0.6212,80.0,462.54,537.56,1262.1,1061.07,7.05,9.03,174.34,1916.04,8042.08,0.94,36.99,164.16,2028.9,7907.21,10.9497,0.02,309,1915,84.93,14.18,8.4722,4,6
1256,6,204,25.0014,0.6208,80.0,462.54,537.25,1267.59,1058.32,7.05,9.03,174.71,1916.06,8051.25,0.94,37.19,164.27,2029.07,7913.41,10.9659,0.02,310,1915,84.93,14.27,8.5532,4,6
1266,6,214,25.0018,0.621,80.0,462.54,537.14,1273.58,1058.02,7.05,9.03,174.91,1916.24,8061.39,0.93,37.18,164.08,2029.23,7920.95,11.0085,0.02,308,1915,84.93,14.1,8.4907,4,6
1269,6,217,25.0068,0.6214,80.0,462.54,537.55,1276.75,1057.54,7.05,9.03,174.97,1916.33,8059.81,0.94,37.44,164.25,2029.28,7923.27,11.0353,0.02,311,1915,84.93,14.29,8.5266,4,6
1275,6,223,25.0041,0.62,80.0,462.54,537.71,1268.51,1066.33,7.05,9.03,175.02,1916.54,8076.97,0.94,37.29,163.96,2029.48,7933.07,10.9906,0.02,310,1915,84.93,14.04,8.4772,4,6
1276,6,224,24.9991,0.6214,80.0,462.54,537.38,1275.47,1063.29,7.05,9.03,174.3,1916.53,8077.79,0.94,37.16,164.07,2029.48,7935.16,10.992,0.02,312,1915,84.93,13.97,8.3584,4,6
1287,7,10,25.0015,0.6215,80.0,462.54,536.66,1258.95,1044.26,7.05,9.02,175.57,1915.39,8008.61,0.94,36.69,164.58,2028.28,7875.95,10.8937,0.02,306,1915,84.93,14.48,8.5569,2,6
1288,7,11,24.9999,0.6202,80.0,462.54,536.59,1256.54,1051.5,7.05,9.03,175.92,1915.38,8007.98,0.94,36.49,164.82,2028.27,7874.69,10.8228,0.02,307,1915,84.93,14.37,8.6355,2,6
1292,7,15,25.0001,0.6205,80.0,462.54,536.48,1252.3,1040.49,7.05,9.02,176.17,1915.49,8017.22,0.94,36.61,164.72,2028.33,7880.22,10.8761,0.02,307,1915,84.93,14.39,8.5607,2,6
1294,7,17,25.0021,0.6213,80.0,462.54,536.55,1254.33,1037.37,7.05,9.03,175.95,1915.47,8014.54,0.94,36.63,165.09,2028.29,7869.7,10.8674,0.02,306,1915,84.93,14.22,8.5386,2,6
1298,7,21,25.0039,0.6217,80.0,462.54,536.83,1265.63,1046.93,7.05,9.03,175.65,1915.35,8014.53,0.94,36.5,165.28,2028.23,7881.57,10.8662,0.02,306,1915,84.93,14.45,8.5181,3,6
1303,7,26,25.0031,0.6207,80.0,462.54,536.76,1255.22,1042.92,7.05,9.03,176.14,1915.43,8019.35,0.94,36.59,164.71,2028.33,7882.08,10.9124,0.02,306,1915,84.93,14.35,8.4707,3,6
1311,7,34,25.0043,0.62,80.0,462.54,536.53,1261.08,1048.77,7.05,9.02,174.78,1915.43,8004.17,0.94,36.67,164.4,2028.31,7877.14,10.8563,0.02,306,1915,84.93,14.16,8.5442,3,6
1327,7,50,25.0065,0.6214,80.0,462.54,537.4,1253.53,1050.43,7.05,9.03,175.51,1915.41,8011.19,0.94,36.55,165.07,2028.32,7875.71,10.9029,0.02,305,1915,84.93,14.41,8.6595,3,6
1340,7,63,24.9988,0.6211,80.0,462.54,536.94,1260.57,1046.97,7.05,9.03,175.52,1915.41,8014.46,0.94,36.64,164.93,2028.27,7880.04,10.9279,0.02,306,1915,84.93,14.4,8.6244,3,6
1347,7,70,25.0029,0.6208,80.0,462.54,536.72,1260.61,1049.69,7.05,9.03,175.73,1915.46,8014.21,0.94,36.5,164.68,2028.35,7874.35,10.878,0.02,306,1915,84.93,14.3,8.4105,3,6
1350,7,73,25.0052,0.6214,80.0,462.54,536.75,1264.92,1044.07,7.05,9.03,175.78,1915.43,8008.8,0.94,36.58,164.73,2028.32,7881.14,10.8727,0.02,308,1915,84.93,14.34,8.5205,3,6
1351,7,74,25.0008,0.62,80.0,462.54,536.78,1257.28,1045.72,7.05,9.03,175.98,1915.44,8001.94,0.94,36.55,164.56,2028.3,7875.88,10.8794,0.02,308,1915,84.93,14.16,8.507,3,6
1360,7,83,24.9986,0.6206,80.0,462.54,536.48,1269.37,1047.48,7.05,9.02,175.68,1915.45,8012.41,0.94,36.59,164.81,2028.35,7878.06,10.8255,0.02,308,1915,84.93,14.21,8.5117,3,6
1365,7,88,25.0022,0.6217,80.0,462.54,536.46,1264.46,1046.07,7.05,9.02,175.78,1915.42,8015.42,0.94,36.7,164.53,2028.34,7873.32,10.8778,0.02,306,1915,84.93,14.24,8.5855,3,6
1366,7,89,24.9989,0.6208,80.0,462.54,536.65,1264.05,1046.87,7.05,9.02,175.16,1915.37,8018.58,0.94,36.82,164.32,2028.33,7873.79,10.923,0.02,307,1915,84.93,14.34,8.5718,3,6
1371,7,94,25.0075,0.6209,80.0,462.54,536.97,1261.87,1041.91,7.05,9.03,175.78,1915.41,8009.33,0.94,36.61,164.98,2028.28,7879.82,10.8719,0.02,306,1915,84.93,14.21,8.4719,3,6
1387,7,110,24.999,0.6217,80.0,462.54,536.69,1266.62,1048.83,7.05,9.03,175.66,1915.38,8022.6,0.94,36.6,165.27,2028.34,7879.25,10.9066,0.02,307,1915,84.93,14.32,8.4883,3,6
1390,7,113,25.0075,0.6219,80.0,462.54,536.47,1258.66,1047.78,7.05,9.03,176.03,1915.39,8010.26,0.94,36.8,164.61,2028.22,7883.06,10.9008,0.02,308,1915,84.93,14.47,8.5681,3,6
1402,7,125,25.0058,0.6217,80.0,462.54,537.35,1264.73,1051.7,7.05,9.03,175.34,1915.37,8013.88,0.94,36.76,164.21,2028.24,7880.8,10.8998,0.02,308,1915,84.93,14.53,8.4841,4,6
1411,7,134,25.0075,0.6217,80.0,462.54,536.6,1264.52,1050.44,7.05,9.03,176.07,1915.44,8012.5,0.94,36.96,164.38,2028.32,7882.76,10.9178,0.02,307,1915,84.93,14.16,8.5851,4,6
1412,7,135,25.0034,0.62,80.0,462.54,537.19,1270.17,1051.27,7.05,9.03,175.3,1915.37,8011.39,0.94,37.01,164.52,2028.23,7882.38,10.9483,0.02,308,1915,84.93,14.28,8.5193,4,6
1413,7,136,25.003,0.62,80.0,462.54,536.5,1271.8,1053.33,7.05,9.03,175.02,1915.4,8011.51,0.94,37.08,164.46,2028.25,7874.57,10.9637,0.02,308,1915,84.93,14.24,8.6105,4,6
1420,7,143,25.0065,0.62,80.0,462.54,536.85,1264.01,1057.37,7.05,9.03,175.41,1915.36,8014.04,0.94,36.85,164.61,2028.24,7878.27,10.9244,0.02,308,1915,84.93,14.09,8.5639,4,6
1423,7,146,25.0079,0.621,80.0,462.54,537.2,1258.42,1056.39,7.05,9.03,175.51,1915.34,8016.55,0.94,36.76,163.94,2028.25,7873.98,10.9663,0.02,310,1915,84.93,14.43,8.4653,4,6
1424,7,147,25.0035,0.6216,80.0,462.54,537.04,1261.25,1054.32,7.05,9.03,175.08,1915.36,8015.63,0.94,37.02,164.57,2028.25,7877.06,10.9724,0.02,308,1915,84.93,14.22,8.5212,4,6
1428,7,151,25.0056,0.621,80.0,462.54,536.69,1264.67,1055.62,7.05,9.03,175.02,1915.32,8014.8,0.94,36.96,164.17,2028.24,7876.93,10.9953,0.02,309,1915,84.93,14.29,8.4223,4,6
1437,7,160,25.0074,0.62,80.0,462.54,537.58,1264.16,1057.3,7.05,9.03,175.07,1915.27,8013.17,0.94,36.98,164.22,2028.23,7879.56,10.9842,0.02,309,1915,84.93,14.18,8.5131,4,6
1439,7,162,25.0041,0.622,80.0,462.54,536.94,1265.31,1065.0,7.05,9.03,174.89,1915.32,8009.47,0.94,37.29,164.31,2028.26,7878.0,10.9709,0.02,309,1915,84.93,13.95,8.4633,4,6
1442,7,165,24.9993,0.6203,80.0,462.54,537.26,1271.09,1055.73,7.05,9.03,175.7,1915.28,8019.45,0.94,37.22,164.34,2028.17,7874.69,11.0239,0.02,310,1915,84.93,14.12,8.5067,4,6
1447,8,2,25.0016,0.62,80.0,462.54,536.49,1250.28,1037.61,7.05,9.02,175.33,1915.35,8005.42,0.94,36.48,164.92,2028.15,7876.45,10.8391,0.02,306,1915,84.93,14.12,8.5296,1,6
1458,8,13,25.0064,0.6208,80.0,462.54,536.77,1257.33,1044.2,7.05,9.02,176.16,1915.27,8007.14,0.94,36.47,164.85,2028.15,7872.27,10.8262,0.02,306,1915,84.93,14.5,8.6148,1,6
1463,8,18,25.0032,0.6208,80.0,462.54,536.75,1252.5,1046.2,7.05,9.02,175.75,1915.29,7998.92,0.94,36.57,164.63,2028.2,7867.5,10.8489,0.02,307,1915,84.93,14.26,8.5279,1,6
