unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
301,2,79,42.001,0.8403,40.0,445.0,549.46,1352.21,1114.73,3.91,5.72,138.9,2211.89,8318.08,1.02,42.06,130.12,2387.96,8084.33,9.3523,0.02,330,2212,100.0,10.58,6.2475,3,4
303,2,81,42.0026,0.8405,40.0,445.0,549.08,1355.59,1127.63,3.91,5.71,138.79,2211.94,8322.58,1.02,41.96,130.78,2387.94,8084.26,9.3425,0.02,330,2212,100.0,10.57,6.3348,3,4
305,2,83,35.0059,0.84,60.0,449.44,555.58,1352.38,1128.61,5.48,8.0,194.68,2222.92,8354.99,1.02,41.74,183.27,2388.07,8070.3,9.3057,0.02,332,2223,100.0,14.98,9.0408,3,4
306,2,84,42.0036,0.84,40.0,445.0,548.66,1344.22,1122.59,3.91,5.71,138.71,2211.86,8318.89,1.02,41.89,130.19,2388.05,8085.59,9.3537,0.02,331,2212,100.0,10.81,6.4806,3,4
308,2,86,35.0,0.8418,60.0,449.44,555.38,1363.35,1122.81,5.48,8.0,194.73,2222.88,8348.62,1.02,41.71,183.47,2387.95,8064.99,9.2592,0.02,332,2223,100.0,14.89,8.884,3,4
309,2,87,42.0049,0.8401,40.0,445.0,549.43,1353.0,1125.88,3.91,5.71,139.32,2211.88,8320.63,1.02,42.14,130.68,2388.01,8084.99,9.3903,0.02,330,2212,100.0,10.77,6.3399,3,4
312,2,90,42.006,0.8407,40.0,445.0,549.22,1351.12,1125.25,3.91,5.72,139.28,2211.92,8318.4,1.02,42.12,130.72,2388.0,8079.47,9.3592,0.02,331,2212,100.0,10.67,6.3501,3,4
316,2,94,42.0011,0.8403,40.0,445.0,549.93,1351.01,1118.73,3.91,5.71,139.06,2211.88,8323.3,1.02,42.1,130.35,2388.03,8085.46,9.3424,0.02,331,2212,100.0,10.67,6.38,3,4
322,2,100,41.9982,0.8407,40.0,445.0,549.58,1354.29,1124.09,3.91,5.71,139.02,2211.85,8323.37,1.02,42.0,130.0,2387.97,8078.63,9.3353,0.02,331,2212,100.0,10.65,6.3664,3,4
324,2,102,42.002,0.8403,40.0,445.0,549.22,1353.23,1121.96,3.91,5.71,138.78,2211.86,8319.77,1.02,41.96,130.83,2387.95,8083.67,9.3773,0.02,330,2212,100.0,10.48,6.3762,3,4
325,2,103,35.0046,0.84,60.0,449.44,556.11,1362.85,1128.19,5.48,8.0,193.92,2222.89,8347.16,1.02,41.98,183.24,2388.01,8066.64,9.2974,0.02,333,2223,100.0,15.0,8.929,3,4
329,2,107,42.002,0.8412,40.0,445.0,549.76,1354.24,1118.53,3.91,5.72,138.59,2211.89,8315.32,1.02,42.04,130.44,2387.93,8077.66,9.355,0.02,330,2212,100.0,10.71,6.2972,3,4
332,2,110,42.0007,0.8415,40.0,445.0,549.41,1350.55,1122.65,3.91,5.71,139.09,2211.87,8323.2,1.02,42.0,130.71,2387.89,8081.42,9.3729,0.02,329,2212,100.0,10.75,6.3375,3,4
334,2,112,35.0057,0.84,60.0,449.44,555.87,1366.35,1127.34,5.48,8.0,194.35,2222.86,8344.42,1.02,41.84,182.97,2388.0,8063.67,9.291,0.02,333,2223,100.0,14.85,8.8643,3,4
335,2,113,35.0002,0.84,60.0,449.44,556.02,1366.38,1129.99,5.48,8.0,195.06,2222.98,8346.14,1.02,41.9,183.08,2387.97,8065.3,9.3433,0.02,333,2223,100.0,14.9,8.8643,3,4
338,2,116,42.0014,0.8402,40.0,445.0,549.59,1350.33,1123.9,3.91,5.72,138.79,2211.79,8328.05,1.02,42.16,130.04,2387.83,8079.46,9.3894,0.02,331,2212,100.0,10.43,6.3331,4,4
342,2,120,42.0027,0.84,40.0,445.0,549.13,1361.94,1126.49,3.91,5.71,138.79,2211.78,8312.94,1.02,42.12,130.17,2387.89,8076.47,9.3431,0.02,331,2212,100.0,10.61,6.3685,4,4
345,2,123,42.0006,0.84,40.0,445.0,549.97,1354.32,1128.99,3.91,5.71,138.41,2211.72,8315.24,1.02,42.04,130.02,2387.82,8077.32,9.3998,0.02,331,2212,100.0,10.61,6.3703,4,4
349,2,127,35.0011,0.8401,60.0,449.44,555.83,1368.78,1133.67,5.48,8.0,194.21,2222.83,8343.63,1.02,41.9,183.01,2387.92,8055.92,9.3322,0.02,335,2223,100.0,14.98,8.9788,4,4
352,2,130,35.0056,0.8411,60.0,449.44,555.59,1365.29,1138.66,5.48,8.0,194.03,2222.77,8343.71,1.02,41.97,182.86,2388.0,8056.95,9.3522,0.02,333,2223,100.0,14.76,8.7994,4,4
355,2,133,41.9994,0.8402,40.0,445.0,550.13,1355.43,1123.9,3.91,5.72,138.07,2211.68,8315.48,1.02,42.33,131.16,2387.74,8074.5,9.4177,0.02,332,2212,100.0,10.65,6.3873,4,4
365,2,143,35.0044,0.8419,60.0,449.44,555.97,1370.36,1136.31,5.48,8.0,194.72,2222.72,8342.28,1.02,42.23,182.85,2387.89,8055.16,9.3566,0.02,334,2223,100.0,14.72,8.8958,4,4
366,2,144,42.0017,0.8412,40.0,445.0,549.77,1350.43,1132.94,3.91,5.71,138.35,2211.59,8306.76,1.02,42.53,130.27,2387.65,8069.75,9.4272,0.02,332,2212,100.0,10.62,6.3629,4,4
367,2,145,42.0044,0.84,40.0,445.0,549.9,1365.08,1136.73,3.91,5.72,139.17,2211.71,8317.89,1.02,42.46,130.43,2387.71,8069.1,9.4468,0.02,331,2212,100.0,10.57,6.2813,4,4
368,2,146,42.0011,0.8419,40.0,445.0,550.86,1359.47,1132.83,3.91,5.71,138.69,2211.6,8310.36,1.02,42.42,130.35,2387.67,8067.75,9.3856,0.02,330,2212,100.0,10.61,6.2706,4,4
369,2,147,42.0048,0.84,40.0,445.0,549.85,1359.06,1130.41,3.91,5.71,137.73,2211.61,8311.91,1.02,42.42,130.67,2387.6,8068.23,9.3997,0.02,332,2212,100.0,10.43,6.2925,4,4
370,2,148,42.0048,0.84,40.0,445.0,550.11,1356.35,1131.67,3.91,5.72,138.15,2211.64,8301.18,1.02,42.42,130.4,2387.61,8070.82,9.4387,0.02,333,2212,100.0,10.53,6.3039,4,4
374,2,152,42.001,0.8403,40.0,445.0,549.87,1366.99,1140.82,3.91,5.72,138.24,2211.58,8311.63,1.02,42.42,130.37,2387.58,8066.12,9.3799,0.02,334,2212,100.0,10.33,6.3377,4,4
375,2,153,41.9992,0.842,40.0,445.0,550.34,1356.56,1139.4,3.91,5.72,138.75,2211.52,8316.82,1.02,42.51,129.74,2387.55,8067.07,9.4641,0.02,333,2212,100.0,10.38,6.3838,4,4
376,2,154,35.0023,0.84,60.0,449.44,556.61,1368.58,1143.53,5.48,8.0,194.33,2222.58,8342.06,1.02,42.53,182.26,2387.71,8053.62,9.3654,0.02,336,2223,100.0,14.58,8.8833,4,4
377,2,155,35.0006,0.8407,60.0,449.44,556.4,1381.28,1140.55,5.48,8.0,194.37,2222.68,8334.56,1.02,42.34,182.2,2387.75,8058.75,9.4169,0.02,336,2223,100.0,14.63,8.8063,4,4
378,2,156,42.0059,0.8409,40.0,445.0,550.59,1356.3,1140.39,3.91,5.71,138.41,2211.48,8311.36,1.02,42.54,129.57,2387.48,8068.75,9.4724,0.02,331,2212,100.0,10.45,6.3482,4,4
379,2,157,41.9994,0.84,40.0,445.0,549.58,1365.79,1137.46,3.91,5.72,138.34,2211.44,8307.28,1.02,42.63,130.48,2387.53,8067.2,9.4474,0.02,334,2212,100.0,10.64,6.2483,4,4
381,2,159,34.9996,0.84,60.0,449.44,556.06,1372.72,1141.35,5.48,8.0,193.66,2222.65,8339.84,1.02,42.47,182.44,2387.75,8049.64,9.429,0.02,337,2223,100.0,14.89,8.8391,4,4
383,2,161,42.0045,0.8418,40.0,445.0,550.82,1365.84,1144.76,3.91,5.71,137.85,2211.38,8304.93,1.02,42.61,129.99,2387.41,8064.4,9.4743,0.02,334,2212,100.0,10.61,6.3184,4,4
385,2,163,35.0056,0.8417,60.0,449.44,556.59,1371.32,1153.13,5.48,8.0,193.54,2222.58,8338.1,1.02,42.6,182.35,2387.72,8044.32,9.3913,0.02,337,2223,100.0,14.5,8.6654,4,4
392,3,6,35.0044,0.84,60.0,449.44,555.81,1366.67,1129.43,5.48,8.0,194.15,2222.69,8332.54,1.02,42.01,183.13,2387.7,8052.25,9.316,0.02,335,2223,100.0,14.89,8.9173,3,4
394,3,8,42.0011,0.84,40.0,445.0,549.95,1352.25,1126.21,3.91,5.71,138.16,2211.57,8308.22,1.02,42.13,129.49,2387.57,8060.54,9.3739,0.02,330,2212,100.0,10.64,6.4113,3,4
397,3,11,42.0042,0.8418,40.0,445.0,549.42,1359.01,1127.87,3.91,5.71,138.22,2211.54,8303.63,1.02,42.16,130.41,2387.6,8071.55,9.3869,0.02,330,2212,100.0,10.5,6.3702,3,4
405,3,19,41.9986,0.84,40.0,445.0,549.44,1353.08,1123.5,3.91,5.71,137.81,2211.54,8308.14,1.02,41.99,131.0,2387.54,8061.26,9.4105,0.02,331,2212,100.0,10.71,6.3282,3,4
408,3,22,35.0018,0.8402,60.0,449.44,555.54,1371.77,1127.69,5.48,8.0,194.41,2222.61,8340.38,1.02,42.19,182.33,2387.7,8049.12,9.3646,0.02,334,2223,100.0,14.78,8.8875,3,4
410,3,24,42.0031,0.84,40.0,445.0,549.89,1356.38,1131.12,3.91,5.72,138.52,2211.6,8308.72,1.02,42.23,130.53,2387.57,8070.38,9.3895,0.02,330,2212,100.0,10.54,6.324,3,4
412,3,26,41.9987,0.8417,40.0,445.0,550.15,1354.57,1125.66,3.91,5.71,138.93,2211.55,8307.57,1.02,42.23,130.1,2387.55,8064.14,9.3701,0.02,332,2212,100.0,10.75,6.3812,3,4
414,3,28,35.0018,0.84,60.0,449.44,556.14,1368.74,1136.6,5.48,8.0,194.28,2222.69,8341.08,1.02,41.8,182.92,2387.7,8048.41,9.3229,0.02,334,2223,100.0,14.85,8.9458,3,4
416,3,30,35.0065,0.84,60.0,449.44,554.63,1365.52,1129.68,5.48,8.0,194.42,2222.62,8333.47,1.02,42.08,183.37,2387.7,8045.3,9.2921,0.02,335,2223,100.0,14.84,8.909,3,4
418,3,32,35.0074,0.84,60.0,449.44,556.0,1366.03,1126.36,5.48,8.0,194.46,2222.67,8330.67,1.02,41.84,183.34,2387.72,8051.12,9.3471,0.02,333,2223,100.0,14.71,8.8864,3,4
419,3,33,42.0077,0.84,40.0,445.0,549.61,1355.12,1129.12,3.91,5.71,138.51,2211.47,8303.6,1.02,42.1,130.8,2387.53,8068.6,9.3778,0.02,332,2212,100.0,10.44,6.3304,3,4
423,3,37,42.0028,0.84,40.0,445.0,550.14,1355.01,1124.51,3.91,5.71,138.64,2211.53,8302.55,1.02,42.18,130.71,2387.58,8061.98,9.3986,0.02,330,2212,100.0,10.55,6.369,3,4
428,3,42,42.0051,0.8408,40.0,445.0,549.79,1354.58,1133.25,3.91,5.71,137.95,2211.54,8299.78,1.02,42.05,130.71,2387.62,8066.51,9.4229,0.02,330,2212,100.0,10.58,6.3103,3,4
432,3,46,42.0055,0.8407,40.0,445.0,550.0,1348.75,1136.02,3.91,5.72,138.24,2211.54,8307.53,1.02,42.11,130.36,2387.55,8064.92,9.3704,0.02,330,2212,100.0,10.67,6.4589,3,4
437,3,51,42.0014,0.8402,40.0,445.0,550.2,1358.26,1124.39,3.91,5.71,138.5,2211.54,8304.87,1.02,42.27,130.27,2387.63,8067.86,9.4199,0.02,331,2212,100.0,10.58,6.3511,3,4
438,3,52,42.0058,0.84,40.0,445.0,549.7,1347.82,1137.99,3.91,5.71,138.45,2211.52,8304.35,1.02,42.24,130.56,2387.56,8067.31,9.3639,0.02,332,2212,100.0,10.56,6.3235,3,4
439,3,53,35.0076,0.84,60.0,449.44,555.65,1367.41,1137.38,5.48,8.0,194.89,2222.73,8339.83,1.02,41.96,183.48,2387.77,8052.85,9.3206,0.02,334,2223,100.0,14.83,8.7835,3,4
442,3,56,42.0015,0.8401,40.0,445.0,549.43,1351.94,1121.27,3.91,5.71,137.78,2211.56,8302.15,1.02,42.21,130.3,2387.54,8067.63,9.3963,0.02,330,2212,100.0,10.47,6.3823,3,4
443,3,57,42.0071,0.8413,40.0,445.0,549.69,1353.51,1135.69,3.91,5.71,138.41,2211.49,8301.68,1.02,42.18,130.31,2387.56,8067.66,9.3962,0.02,330,2212,100.0,10.58,6.3723,3,4
444,3,58,41.9995,0.84,40.0,445.0,549.96,1360.48,1130.11,3.91,5.72,138.55,2211.52,8307.52,1.02,42.32,130.44,2387.58,8067.52,9.4149,0.02,330,2212,100.0,10.56,6.354,3,4
450,3,64,42.0026,0.8406,40.0,445.0,549.46,1355.99,1127.54,3.91,5.72,138.01,2211.55,8305.89,1.02,42.28,130.69,2387.52,8067.57,9.3947,0.02,329,2212,100.0,10.64,6.3055,3,4
451,3,65,42.0078,0.84,40.0,445.0,549.5,1356.45,1126.69,3.91,5.71,138.46,2211.5,8304.38,1.02,42.33,130.32,2387.59,8074.89,9.3893,0.02,333,2212,100.0,10.56,6.3677,3,4
459,3,73,41.9991,0.84,40.0,445.0,549.95,1350.77,1127.82,3.91,5.72,138.54,2211.57,8312.75,1.02,42.16,130.46,2387.53,8068.53,9.3882,0.02,329,2212,100.0,10.51,6.291,3,4
461,3,75,35.0046,0.84,60.0,449.44,556.55,1366.85,1131.98,5.48,8.0,193.73,2222.7,8331.18,1.02,42.12,182.89,2387.78,8052.92,9.3404,0.02,335,2223,100.0,14.72,8.8906,3,4
463,3,77,42.0079,0.84,40.0,445.0,549.28,1358.46,1130.9,3.91,5.71,138.52,2211.44,8307.36,1.02,42.26,130.72,2387.49,8060.99,9.4018,0.02,332,2212,100.0,10.5,6.4086,3,4
465,3,79,42.0049,0.8405,40.0,445.0,550.34,1357.54,1133.44,3.91,5.72,138.67,2211.52,8306.57,1.02,42.23,130.2,2387.6,8068.87,9.3986,0.02,332,2212,100.0,10.49,6.3247,3,4
469,3,83,42.0062,0.84,40.0,445.0,550.02,1353.35,1133.01,3.91,5.71,137.99,2211.46,8306.88,1.02,42.3,129.9,2387.53,8068.64,9.3759,0.02,331,2212,100.0,10.66,6.3744,3,4
471,3,85,34.9983,0.84,60.0,449.44,556.32,1366.41,1133.84,5.48,8.0,194.14,2222.66,8339.93,1.02,42.12,182.55,2387.66,8055.08,9.3622,0.02,334,2223,100.0,14.77,8.849,3,4
475,3,89,41.9985,0.8412,40.0,445.0,549.83,1353.38,1130.77,3.91,5.72,138.38,2211.56,8299.48,1.02,42.09,130.31,2387.63,8072.22,9.3791,0.02,332,2212,100.0,10.6,6.324,3,4
477,3,91,35.0027,0.8417,60.0,449.44,556.57,1364.77,1136.74,5.48,8.0,194.55,2222.62,8334.4,1.02,42.25,182.59,2387.64,8050.07,9.376,0.02,335,2223,100.0,14.79,8.8411,3,4
478,3,92,41.9983,0.84,40.0,445.0,549.69,1355.54,1123.86,3.91,5.72,138.77,2211.53,8310.9,1.02,42.21,130.54,2387.54,8071.65,9.3909,0.02,332,2212,100.0,10.57,6.2802,3,4
480,3,94,35.0055,0.84,60.0,449.44,556.9,1368.47,1143.94,5.48,8.0,193.41,2222.63,8340.76,1.02,42.12,182.96,2387.7,8052.74,9.3606,0.02,335,2223,100.0,14.63,8.9001,3,4
486,3,100,42.004,0.84,40.0,445.0,549.72,1360.27,1130.74,3.91,5.71,138.73,2211.48,8299.32,1.02,42.36,130.48,2387.49,8068.5,9.4114,0.02,331,2212,100.0,10.62,6.3542,4,4
487,3,101,35.008,0.84,60.0,449.44,556.05,1367.18,1133.68,5.48,8.0,194.46,2222.63,8327.66,1.02,42.47,182.73,2387.63,8050.23,9.3837,0.02,335,2223,100.0,14.67,8.9423,4,4
488,3,102,42.0074,0.8413,40.0,445.0,550.36,1356.27,1128.9,3.91,5.72,138.24,2211.49,8309.08,1.02,42.29,129.86,2387.54,8060.9,9.4103,0.02,331,2212,100.0,10.72,6.2497,4,4
492,3,106,35.0033,0.84,60.0,449.44,556.2,1369.76,1137.83,5.48,8.0,193.58,2222.64,8335.76,1.02,42.33,182.75,2387.73,8048.82,9.3823,0.02,334,2223,100.0,14.94,8.7979,4,4
493,3,107,42.0077,0.84,40.0,445.0,549.66,1353.37,1132.08,3.91,5.72,138.85,2211.42,8306.98,1.02,42.21,130.32,2387.45,8067.38,9.4352,0.02,330,2212,100.0,10.48,6.3477,4,4
498,3,112,42.0067,0.8403,40.0,445.0,550.31,1356.77,1131.85,3.91,5.72,138.43,2211.5,8305.77,1.02,42.38,130.26,2387.5,8064.44,9.4417,0.02,331,2212,100.0,10.61,6.2467,4,4
499,3,113,42.0039,0.8406,40.0,445.0,550.23,1356.77,1134.58,3.91,5.72,138.47,2211.46,8296.86,1.02,42.45,129.57,2387.57,8066.67,9.4117,0.02,331,2212,100.0,10.59,6.4157,4,4
500,3,114,41.999,0.8417,40.0,445.0,549.73,1353.63,1133.15,3.91,5.72,137.88,2211.43,8303.22,1.02,42.31,130.11,2387.54,8062.29,9.4353,0.02,332,2212,100.0,10.52,6.323,4,4
501,3,115,42.0054,0.84,40.0,445.0,549.08,1355.19,1129.41,3.91,5.71,139.08,2211.5,8303.54,1.02,42.36,130.25,2387.48,8069.59,9.4046,0.02,332,2212,100.0,10.58,6.2964,4,4
502,3,116,42.0001,0.84,40.0,445.0,549.83,1358.91,1132.14,3.91,5.71,137.72,2211.47,8301.79,1.02,42.18,130.53,2387.48,8059.42,9.4401,0.02,332,2212,100.0,10.54,6.3355,4,4
503,3,117,35.0068,0.84,60.0,449.44,557.04,1369.32,1139.16,5.48,8.0,193.81,2222.62,8337.91,1.02,42.15,182.99,2387.7,8045.91,9.4049,0.02,336,2223,100.0,14.76,8.8475,4,4
504,3,118,34.9982,0.8412,60.0,449.44,556.04,1372.07,1139.15,5.48,8.0,194.37,2222.61,8331.59,1.02,42.3,182.92,2387.63,8049.07,9.4025,0.02,336,2223,100.0,14.87,8.9173,4,4
505,3,119,35.0054,0.8401,60.0,449.44,555.89,1372.71,1142.13,5.48,8.0,193.65,2222.59,8335.06,1.02,42.19,182.92,2387.65,8048.88,9.3315,0.02,336,2223,100.0,14.77,8.8709,4,4
506,3,120,42.0078,0.8413,40.0,445.0,549.88,1355.26,1137.81,3.91,5.71,138.52,2211.45,8297.59,1.02,42.4,130.11,2387.46,8068.44,9.4345,0.02,331,2212,100.0,10.47,6.3734,4,4
508,3,122,42.0008,0.84,40.0,445.0,549.91,1358.0,1136.75,3.91,5.72,138.42,2211.44,8305.23,1.02,42.55,129.8,2387.43,8067.55,9.4252,0.02,331,2212,100.0,10.6,6.3082,4,4
511,3,125,42.006,0.84,40.0,445.0,550.26,1362.57,1136.87,3.91,5.71,137.47,2211.37,8300.96,1.02,42.28,130.32,2387.46,8060.3,9.4819,0.02,332,2212,100.0,10.6,6.3226,4,4
512,3,126,35.0068,0.84,60.0,449.44,555.9,1380.93,1138.05,5.48,8.0,193.49,2222.57,8338.86,1.02,42.34,182.46,2387.7,8050.97,9.3902,0.02,336,2223,100.0,14.71,8.8072,4,4
515,3,129,42.0001,0.84,40.0,445.0,550.04,1361.72,1138.31,3.91,5.72,138.13,2211.37,8301.81,1.02,42.45,130.18,2387.43,8070.93,9.441,0.02,334,2212,100.0,10.46,6.2568,4,4
517,3,131,41.9994,0.8407,40.0,445.0,550.76,1362.13,1133.44,3.91,5.72,138.4,2211.34,8298.22,1.02,42.42,130.21,2387.38,8063.49,9.4554,0.02,331,2212,100.0,10.42,6.3617,4,4
518,3,132,42.0015,0.8403,40.0,445.0,549.85,1353.31,1134.48,3.91,5.71,137.7,2211.41,8306.97,1.02,42.59,130.15,2387.44,8066.64,9.4309,0.02,333,2212,100.0,10.44,6.3828,4,4
522,3,136,42.0071,0.8402,40.0,445.0,550.33,1355.09,1133.58,3.91,5.72,138.09,2211.44,8309.12,1.02,42.47,130.46,2387.46,8066.75,9.4521,0.02,333,2212,100.0,10.29,6.2433,4,4
525,3,139,35.0059,0.8418,60.0,449.44,556.3,1364.88,1142.24,5.48,8.0,193.84,2222.55,8335.77,1.02,42.41,181.95,2387.63,8047.11,9.3636,0.02,336,2223,100.0,14.92,8.8159,4,4
529,3,143,42.0034,0.84,40.0,445.0,550.14,1367.76,1135.06,3.91,5.72,137.81,2211.26,8304.63,1.02,42.69,130.33,2387.29,8064.31,9.4517,0.02,334,2212,100.0,10.49,6.3339,4,4
530,3,144,35.0,0.84,60.0,449.44,556.96,1373.98,1139.95,5.48,8.0,193.6,2222.55,8335.64,1.02,42.39,182.16,2387.56,8042.6,9.4407,0.02,336,2223,100.0,14.78,8.922,4,4
532,3,146,35.0018,0.8418,60.0,449.44,556.15,1371.87,1142.31,5.48,8.0,193.09,2222.51,8331.88,1.02,42.43,183.3,2387.59,8043.89,9.4095,0.02,335,2223,100.0,14.69,8.8649,4,4
534,3,148,42.0008,0.84,40.0,445.0,550.07,1360.86,1150.18,3.91,5.72,138.28,2211.28,8306.89,1.02,42.79,129.86,2387.35,8056.03,9.4695,0.02,334,2212,100.0,10.46,6.2103,4,4
537,4,1,34.9984,0.84,60.0,449.44,555.26,1365.03,1127.28,5.48,8.0,194.68,2222.92,8345.84,1.02,41.88,183.17,2387.95,8066.31,9.3019,0.02,332,2223,100.0,14.91,8.8758,2,4
540,4,4,35.0052,0.84,60.0,449.44,555.89,1364.88,1130.99,5.48,8.0,194.3,2222.89,8348.04,1.03,41.69,183.59,2387.96,8064.23,9.3055,0.02,332,2223,100.0,14.61,8.8955,2,4
545,4,9,34.9981,0.8419,60.0,449.44,554.96,1361.18,1124.14,5.48,8.0,194.32,2222.85,8342.6,1.02,41.72,183.37,2387.98,8066.23,9.3029,0.02,334,2223,100.0,14.91,8.9635,2,4
551,4,15,41.9986,0.84,40.0,445.0,549.43,1339.32,1120.28,3.91,5.71,138.62,2211.83,8314.29,1.02,41.82,130.86,2387.89,8086.17,9.3547,0.02,332,2212,100.0,10.6,6.3482,3,4
557,4,21,34.9989,0.84,60.0,449.44,555.76,1364.68,1123.58,5.48,8.0,194.94,2222.83,8341.94,1.02,41.83,183.07,2387.89,8065.58,9.2909,0.02,335,2223,100.0,14.82,8.9693,3,4
562,4,26,41.9985,0.84,40.0,445.0,549.29,1360.6,1119.87,3.91,5.71,138.68,2211.81,8316.52,1.02,42.04,130.41,2387.81,8074.25,9.3204,0.02,329,2212,100.0,10.71,6.3412,3,4
563,4,27,42.003,0.84,40.0,445.0,549.92,1352.34,1126.99,3.91,5.72,138.73,2211.77,8315.05,1.02,41.97,130.43,2387.93,8085.26,9.3897,0.02,332,2212,100.0,10.6,6.2654,3,4
564,4,28,41.9995,0.8403,40.0,445.0,549.43,1347.42,1120.59,3.91,5.71,138.43,2211.84,8315.91,1.02,41.91,131.06,2387.88,8077.87,9.3188,0.02,330,2212,100.0,10.77,6.4036,3,4
565,4,29,42.0002,0.84,40.0,445.0,549.58,1342.2,1123.49,3.91,5.72,138.23,2211.88,8318.91,1.02,41.86,129.93,2387.93,8078.22,9.346,0.02,330,2212,100.0,10.56,6.3536,3,4
566,4,30,42.0033,0.84,40.0,445.0,549.43,1354.03,1126.87,3.91,5.71,139.16,2211.78,8319.51,1.02,42.1,130.81,2387.87,8074.59,9.3544,0.02,331,2212,100.0,10.53,6.3275,3,4
570,4,34,42.001,0.84,40.0,445.0,549.79,1347.87,1124.55,3.91,5.72,138.64,2211.83,8312.96,1.02,41.94,131.09,2387.93,8079.13,9.342,0.02,330,2212,100.0,10.83,6.4088,3,4
572,4,36,35.0063,0.84,60.0,449.44,555.66,1355.54,1129.42,5.48,8.0,194.26,2222.85,8349.3,1.02,41.92,183.24,2387.91,8059.55,9.2958,0.02,333,2223,100.0,14.75,8.8798,3,4
573,4,37,35.0039,0.84,60.0,449.44,555.53,1366.67,1127.88,5.48,8.0,195.33,2222.88,8343.71,1.02,41.78,183.06,2387.95,8068.89,9.2897,0.02,331,2223,100.0,14.82,8.8903,3,4
576,4,40,42.0029,0.84,40.0,445.0,549.43,1348.54,1122.86,3.91,5.72,138.99,2211.85,8313.35,1.02,41.9,130.57,2387.88,8079.81,9.3498,0.02,332,2212,100.0,10.6,6.4698,3,4
577,4,41,35.006,0.8404,60.0,449.44,555.75,1369.11,1129.8,5.48,8.0,194.79,2222.91,8340.96,1.02,41.85,183.38,2387.99,8063.99,9.3418,0.02,332,2223,100.0,14.88,9.0291,3,4
578,4,42,42.0026,0.84,40.0,445.0,550.06,1356.27,1120.17,3.91,5.71,138.62,2211.84,8318.61,1.02,42.09,130.7,2387.86,8082.37,9.3267,0.02,330,2212,100.0,10.58,6.4526,3,4
580,4,44,42.0066,0.8401,40.0,445.0,549.63,1354.4,1127.36,3.91,5.71,138.68,2211.83,8320.66,1.02,42.09,130.77,2387.97,8079.64,9.3209,0.02,330,2212,100.0,10.71,6.4517,3,4
581,4,45,42.0047,0.8419,40.0,445.0,548.92,1348.61,1126.12,3.91,5.71,139.05,2211.78,8319.07,1.02,41.95,130.75,2387.87,8079.01,9.3541,0.02,330,2212,100.0,10.66,6.3398,3,4
582,4,46,42.0073,0.84,40.0,445.0,549.35,1355.74,1123.65,3.91,5.71,138.66,2211.8,8320.01,1.02,41.88,130.55,2387.92,8077.95,9.3749,0.02,327,2212,100.0,10.67,6.4224,3,4
583,4,47,35.0002,0.8414,60.0,449.44,555.65,1360.69,1125.98,5.48,8.0,194.53,2222.83,8342.63,1.02,41.81,183.41,2387.92,8065.77,9.3515,0.02,336,2223,100.0,14.83,9.0229,3,4
586,4,50,35.0002,0.84,60.0,449.44,556.2,1367.17,1121.8,5.48,8.0,194.6,2222.84,8337.45,1.02,42.0,183.27,2387.91,8065.66,9.337,0.02,336,2223,100.0,15.07,8.9715,3,4
588,4,52,41.9998,0.84,40.0,445.0,549.74,1353.52,1116.91,3.91,5.72,137.72,2211.8,8320.02,1.02,42.0,130.54,2387.86,8081.47,9.3657,0.02,331,2212,100.0,10.49,6.3357,3,4
590,4,54,42.0009,0.84,40.0,445.0,548.82,1349.32,1121.14,3.91,5.72,138.37,2211.78,8314.05,1.02,41.9,130.46,2387.93,8082.9,9.3624,0.02,329,2212,100.0,10.72,6.3824,3,4
596,4,60,41.9993,0.84,40.0,445.0,549.03,1355.64,1126.17,3.91,5.72,138.55,2211.83,8320.85,1.02,42.03,130.6,2387.92,8078.94,9.3577,0.02,329,2212,100.0,10.56,6.3248,3,4
597,4,61,34.9999,0.8415,60.0,449.44,555.34,1369.4,1126.14,5.48,8.0,194.86,2222.82,8347.95,1.02,41.76,183.76,2387.96,8068.71,9.3362,0.02,332,2223,100.0,14.79,8.8605,3,4
604,4,68,41.9999,0.84,40.0,445.0,549.31,1354.65,1124.01,3.91,5.71,138.64,2211.83,8317.3,1.02,42.09,130.38,2387.9,8081.74,9.346,0.02,332,2212,100.0,10.53,6.3955,3,4
609,4,73,42.0055,0.8407,40.0,445.0,549.8,1351.82,1125.95,3.91,5.71,138.96,2211.86,8310.49,1.02,42.21,129.72,2387.84,8081.85,9.3897,0.02,330,2212,100.0,10.68,6.32,3,4
611,4,75,42.008,0.8419,40.0,445.0,549.61,1344.55,1130.69,3.91,5.72,138.35,2211.85,8317.63,1.02,41.87,130.91,2387.94,8082.94,9.3748,0.02,329,2212,100.0,10.69,6.4291,3,4
622,4,86,42.0036,0.84,40.0,445.0,549.22,1356.2,1121.94,3.91,5.72,138.6,2211.89,8319.81,1.02,41.98,130.31,2387.93,8081.42,9.351,0.02,330,2212,100.0,10.58,6.3602,3,4
