unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
807,5,112,0.003,0.0,100.0,518.67,642.59,1593.66,1406.26,14.62,21.61,553.86,2388.04,9051.92,1.3,47.37,521.78,2388.12,8128.92,8.4268,0.03,390,2388,100.0,38.87,23.4238,1,3
823,5,128,0.0021,0.001,100.0,518.67,642.59,1581.1,1410.01,14.62,21.61,553.49,2388.08,9053.74,1.3,47.18,521.6,2388.08,8134.78,8.4308,0.03,391,2388,100.0,38.77,23.379,1,3
827,5,132,0.0005,0.0,100.0,518.67,642.37,1587.05,1392.89,14.62,21.61,554.0,2388.05,9060.95,1.3,47.46,522.17,2388.07,8130.95,8.4589,0.03,391,2388,100.0,38.93,23.3981,1,3
832,5,137,0.0009,0.0,100.0,518.67,642.25,1580.1,1405.61,14.62,21.61,554.17,2388.03,9052.48,1.3,47.43,521.23,2388.11,8132.23,8.4053,0.03,393,2388,100.0,39.03,23.352,1,3
849,5,154,0.0007,0.0,100.0,518.67,642.03,1578.77,1402.08,14.62,21.61,553.82,2388.08,9057.03,1.3,47.26,521.8,2388.09,8135.16,8.4183,0.03,392,2388,100.0,38.82,23.351,1,3
857,5,162,0.0019,0.0015,100.0,518.67,642.49,1583.93,1408.96,14.62,21.61,554.13,2388.08,9049.73,1.3,47.53,522.01,2388.1,8133.9,8.4372,0.03,392,2388,100.0,38.86,23.3214,2,3
860,5,165,0.0009,0.0,100.0,518.67,642.68,1588.35,1407.01,14.62,21.61,553.42,2388.11,9054.87,1.3,47.46,521.81,2388.08,8136.1,8.4568,0.03,392,2388,100.0,38.86,23.47,2,3
866,5,171,0.0011,0.0,100.0,518.67,642.56,1582.12,1406.53,14.62,21.61,553.32,2388.1,9056.91,1.3,47.38,521.66,2388.08,8134.08,8.4124,0.03,393,2388,100.0,38.94,23.3212,2,3
886,5,191,0.0003,0.0014,100.0,518.67,642.34,1584.05,1409.2,14.62,21.61,553.21,2388.11,9054.88,1.3,47.1,521.43,2388.12,8132.18,8.4457,0.03,395,2388,100.0,38.76,23.3213,2,3
908,5,213,0.0028,0.0014,100.0,518.67,642.41,1590.0,1410.46,14.62,21.6,554.35,2388.1,9062.44,1.3,47.6,522.23,2388.12,8134.09,8.4375,0.03,393,2388,100.0,38.7,23.3226,3,3
918,5,223,0.0002,0.0012,100.0,518.67,642.56,1598.01,1405.83,14.62,21.61,553.54,2388.12,9061.33,1.3,47.46,521.64,2388.11,8142.75,8.4054,0.03,392,2388,100.0,38.93,23.3354,3,3
924,5,229,0.0017,0.0,100.0,518.67,643.07,1579.06,1410.42,14.62,21.61,553.93,2388.1,9056.05,1.3,47.54,521.65,2388.05,8141.01,8.4263,0.03,393,2388,100.0,38.88,23.2014,3,3
929,5,234,0.003,0.0,100.0,518.67,642.47,1588.21,1402.5,14.62,21.61,553.91,2388.07,9057.75,1.3,47.65,521.71,2388.11,8141.19,8.4628,0.03,394,2388,100.0,38.87,23.2829,3,3
930,5,235,0.0012,0.0,100.0,518.67,642.73,1590.42,1407.73,14.62,21.61,553.23,2388.09,9072.36,1.3,47.61,521.54,2388.05,8142.85,8.4647,0.03,392,2388,100.0,38.84,23.315,3,3
939,5,244,0.0014,0.0011,100.0,518.67,642.65,1585.86,1410.81,14.62,21.61,553.25,2388.07,9064.76,1.3,47.57,521.7,2388.09,8139.18,8.409,0.03,393,2388,100.0,38.77,23.2051,3,3
952,5,257,0.0029,0.0,100.0,518.67,642.88,1593.0,1411.64,14.62,21.61,553.58,2388.08,9066.81,1.3,47.49,521.54,2388.06,8141.39,8.4061,0.03,393,2388,100.0,38.72,23.2614,3,3
956,5,261,0.0016,0.0,100.0,518.67,642.81,1587.46,1415.79,14.62,21.61,554.24,2388.08,9068.13,1.3,47.52,521.27,2388.1,8144.9,8.4327,0.03,395,2388,100.0,38.56,23.2586,3,3
958,5,263,0.0019,0.0,100.0,518.67,642.47,1593.05,1407.34,14.62,21.61,554.11,2388.09,9069.0,1.3,47.71,520.87,2388.1,8147.52,8.4739,0.03,392,2388,100.0,38.95,23.3168,3,3
966,5,271,0.001,0.0,100.0,518.67,642.91,1592.25,1408.11,14.62,21.61,553.25,2388.12,9065.55,1.3,47.69,521.42,2388.13,8150.56,8.4236,0.03,394,2388,100.0,38.73,23.2623,3,3
969,5,274,0.0015,0.0,100.0,518.67,642.63,1591.38,1416.67,14.62,21.61,552.55,2388.1,9074.38,1.3,47.67,521.76,2388.12,8151.86,8.4575,0.03,393,2388,100.0,38.63,23.2683,3,3
970,5,275,0.0009,0.0,100.0,518.67,642.82,1593.31,1421.19,14.62,21.61,552.47,2388.13,9069.37,1.3,47.6,520.63,2388.18,8146.99,8.4075,0.03,395,2388,100.0,38.56,23.1702,3,3
975,5,280,0.0008,0.0005,100.0,518.67,643.11,1598.12,1411.62,14.62,21.61,552.88,2388.12,9072.65,1.3,47.62,520.75,2388.1,8152.28,8.4791,0.03,392,2388,100.0,38.74,23.3471,3,3
976,5,281,0.0026,0.0018,100.0,518.67,643.19,1593.91,1413.16,14.62,21.61,552.77,2388.11,9074.44,1.3,47.51,521.47,2388.14,8145.44,8.4836,0.03,394,2388,100.0,38.54,23.2252,3,3
978,5,283,0.0019,0.0,100.0,518.67,642.9,1589.77,1414.55,14.62,21.61,553.35,2388.15,9067.97,1.3,47.51,521.22,2388.13,8153.1,8.457,0.03,395,2388,100.0,38.73,23.2229,3,3
982,5,287,0.002,0.0,100.0,518.67,643.2,1592.88,1418.86,14.62,21.61,552.78,2388.15,9072.85,1.3,47.84,521.01,2388.11,8149.93,8.4801,0.03,394,2388,100.0,38.76,23.2237,3,3
991,5,296,0.0013,0.0015,100.0,518.67,643.67,1600.77,1418.36,14.62,21.61,552.61,2388.15,9074.55,1.3,47.8,520.59,2388.14,8154.18,8.4766,0.03,394,2388,100.0,38.85,23.2316,3,3
992,5,297,0.0027,0.0,100.0,518.67,642.77,1592.09,1416.41,14.62,21.61,552.29,2388.12,9078.46,1.3,47.58,520.23,2388.09,8153.49,8.4553,0.03,394,2388,100.0,38.62,23.2231,3,3
994,5,299,0.0009,0.0,100.0,518.67,643.34,1596.67,1412.53,14.62,21.61,552.46,2388.13,9080.49,1.3,47.7,520.64,2388.12,8149.37,8.4801,0.03,394,2388,100.0,38.82,23.1861,3,3
998,5,303,0.0017,0.0012,100.0,518.67,643.09,1595.11,1417.16,14.62,21.61,552.5,2388.14,9082.54,1.3,47.68,520.49,2388.13,8160.45,8.4773,0.03,395,2388,100.0,38.98,23.2296,3,3
1001,5,306,0.0026,0.0,100.0,518.67,643.27,1592.9,1416.56,14.62,21.61,552.89,2388.1,9081.06,1.3,47.66,520.64,2388.18,8157.72,8.4851,0.03,394,2388,100.0,38.7,23.186,3,3
1005,5,310,0.0011,0.0011,100.0,518.67,643.48,1595.03,1410.7,14.62,21.61,552.22,2388.13,9086.77,1.3,47.71,521.02,2388.11,8151.88,8.4937,0.03,395,2388,100.0,38.55,23.2603,4,3
1008,5,313,0.0004,0.0,100.0,518.67,643.37,1597.11,1416.61,14.62,21.61,552.12,2388.13,9088.9,1.3,47.82,520.87,2388.13,8160.85,8.4758,0.03,395,2388,100.0,38.78,23.1959,4,3
1027,5,332,0.0029,0.0001,100.0,518.67,643.11,1602.54,1417.93,14.62,21.61,552.16,2388.21,9087.15,1.3,48.02,520.13,2388.15,8161.16,8.4569,0.03,395,2388,100.0,38.51,23.1092,4,3
1030,5,335,0.0028,0.0008,100.0,518.67,643.59,1599.15,1422.56,14.62,21.61,551.63,2388.09,9096.58,1.3,48.02,520.13,2388.13,8164.71,8.491,0.03,396,2388,100.0,38.62,23.16,4,3
1047,5,352,0.0023,0.0,100.0,518.67,644.0,1598.24,1427.51,14.62,21.61,551.76,2388.2,9108.64,1.3,48.12,520.44,2388.21,8182.76,8.5147,0.03,395,2388,100.0,38.43,23.0308,4,3
1065,6,13,0.0029,0.0,100.0,518.67,642.11,1590.36,1398.67,14.62,21.61,554.53,2388.05,9049.69,1.3,47.17,521.55,2388.03,8138.38,8.3893,0.03,391,2388,100.0,38.93,23.4524,1,3
1080,6,28,0.0023,0.0006,100.0,518.67,641.74,1587.08,1402.03,14.62,21.61,554.62,2388.02,9050.26,1.3,47.47,521.77,2388.03,8141.44,8.4134,0.03,392,2388,100.0,38.91,23.441,2,3
1081,6,29,0.0012,0.0007,100.0,518.67,642.46,1583.6,1404.06,14.62,21.6,554.45,2388.06,9056.55,1.3,47.32,521.68,2388.1,8143.14,8.4025,0.03,390,2388,100.0,39.03,23.3794,2,3
1083,6,31,0.0004,0.0,100.0,518.67,641.77,1582.56,1404.11,14.62,21.61,554.13,2388.03,9055.93,1.3,47.12,522.46,2387.98,8138.77,8.3853,0.03,392,2388,100.0,39.08,23.3961,2,3
1094,6,42,0.0001,0.0,100.0,518.67,642.32,1585.66,1398.87,14.62,21.6,554.29,2388.04,9056.64,1.3,47.46,521.77,2388.08,8142.3,8.3913,0.03,392,2388,100.0,39.09,23.445,2,3
1107,6,55,0.0005,0.0016,100.0,518.67,642.38,1597.75,1392.96,14.62,21.61,554.11,2388.03,9064.57,1.3,47.32,522.39,2388.03,8139.93,8.412,0.03,390,2388,100.0,38.99,23.3925,2,3
1110,6,58,0.0028,0.0002,100.0,518.67,642.34,1584.63,1400.86,14.62,21.61,554.23,2388.06,9056.67,1.3,47.29,522.35,2388.04,8141.06,8.3876,0.03,392,2388,100.0,39.03,23.4287,2,3
1112,6,60,0.0029,0.0,100.0,518.67,642.0,1587.75,1399.81,14.62,21.61,554.41,2388.06,9059.5,1.3,47.3,522.23,2388.02,8139.39,8.3992,0.03,392,2388,100.0,39.02,23.2892,2,3
1113,6,61,0.0016,0.0006,100.0,518.67,642.49,1584.11,1399.46,14.62,21.61,554.37,2388.09,9059.34,1.3,47.32,521.62,2388.03,8141.41,8.4084,0.03,393,2388,100.0,39.0,23.4458,2,3
1136,6,84,0.003,0.001,100.0,518.67,642.25,1589.66,1403.33,14.62,21.61,553.99,2388.03,9059.25,1.3,47.28,521.9,2388.1,8140.91,8.4144,0.03,390,2388,100.0,39.16,23.4232,3,3
1141,6,89,0.0029,0.0,100.0,518.67,642.19,1592.14,1402.84,14.62,21.61,554.67,2388.08,9059.81,1.3,47.37,522.17,2388.05,8136.88,8.4351,0.03,392,2388,100.0,38.88,23.4266,3,3
1157,6,105,0.0027,0.0018,100.0,518.67,642.26,1590.25,1391.14,14.62,21.61,553.54,2388.02,9061.51,1.3,47.35,522.31,2387.96,8150.43,8.4395,0.03,392,2388,100.0,38.96,23.3722,3,3
1167,6,115,0.0023,0.0007,100.0,518.67,642.23,1587.41,1400.1,14.62,21.61,553.96,2388.06,9070.5,1.3,47.34,521.63,2388.03,8145.66,8.4096,0.03,392,2388,100.0,39.03,23.3791,3,3
1196,6,144,0.0028,0.0019,100.0,518.67,642.99,1598.57,1406.93,14.62,21.61,554.02,2388.03,9071.52,1.3,47.66,521.93,2388.03,8151.37,8.4263,0.03,393,2388,100.0,38.78,23.3373,3,3
1199,6,147,0.0027,0.0,100.0,518.67,642.42,1584.91,1402.31,14.62,21.61,553.6,2388.09,9069.53,1.3,47.46,521.18,2388.02,8151.65,8.428,0.03,394,2388,100.0,38.94,23.3412,3,3
1201,6,149,0.0029,0.0016,100.0,518.67,642.72,1584.71,1405.42,14.62,21.61,554.1,2388.04,9067.98,1.3,47.53,521.89,2388.07,8150.86,8.4579,0.03,394,2388,100.0,38.85,23.3821,3,3
1203,6,151,0.0007,0.0004,100.0,518.67,642.55,1592.02,1412.07,14.62,21.61,553.72,2388.06,9071.43,1.3,47.48,521.63,2388.09,8146.86,8.4541,0.03,393,2388,100.0,38.95,23.2675,3,3
1211,6,159,0.0004,0.0,100.0,518.67,642.58,1585.86,1409.17,14.62,21.61,552.85,2388.02,9087.67,1.3,47.41,521.39,2388.05,8153.04,8.4372,0.03,394,2388,100.0,38.89,23.2071,3,3
1212,6,160,0.0023,0.0,100.0,518.67,642.58,1588.0,1416.33,14.62,21.61,553.29,2388.11,9072.93,1.3,47.42,521.34,2388.08,8148.35,8.4444,0.03,394,2388,100.0,38.86,23.2586,3,3
1215,6,163,0.0021,0.0,100.0,518.67,643.03,1590.73,1409.38,14.62,21.61,552.78,2388.07,9077.09,1.3,47.67,522.29,2388.04,8154.16,8.4967,0.03,394,2388,100.0,38.68,23.2364,3,3
1221,6,169,0.0022,0.0001,100.0,518.67,642.66,1588.42,1409.19,14.62,21.61,553.01,2388.07,9086.17,1.3,47.58,521.61,2388.12,8158.92,8.4746,0.03,394,2388,100.0,38.76,23.3219,3,3
1222,6,170,0.0014,0.0,100.0,518.67,642.21,1590.25,1410.1,14.62,21.61,553.87,2388.07,9083.4,1.3,47.7,521.9,2388.12,8156.7,8.4842,0.03,394,2388,100.0,38.75,23.2427,3,3
1224,6,172,0.0029,0.0,100.0,518.67,642.85,1594.65,1404.94,14.62,21.61,553.65,2388.08,9084.33,1.3,47.65,521.53,2388.15,8165.66,8.4371,0.03,394,2388,100.0,38.74,23.2919,3,3
1236,6,184,0.0021,0.0004,100.0,518.67,643.45,1590.51,1412.48,14.62,21.61,552.9,2388.11,9090.53,1.3,47.74,521.16,2388.1,8168.07,8.4556,0.03,395,2388,100.0,38.75,23.2244,4,3
1237,6,185,0.0024,0.0,100.0,518.67,642.62,1595.2,1412.16,14.62,21.61,552.27,2388.13,9091.94,1.3,47.65,521.39,2388.14,8163.34,8.4806,0.03,394,2388,100.0,38.62,23.2479,4,3
1241,6,189,0.0028,0.0,100.0,518.67,643.26,1598.3,1413.09,14.62,21.61,553.07,2388.14,9099.89,1.3,47.6,520.96,2388.11,8170.77,8.4526,0.03,394,2388,100.0,38.82,23.2922,4,3
1245,6,193,0.0024,0.0008,100.0,518.67,642.83,1594.29,1425.42,14.62,21.61,552.29,2388.07,9097.66,1.3,47.87,520.81,2388.12,8176.58,8.4286,0.03,394,2388,100.0,38.54,23.2824,4,3
1254,6,202,0.0027,0.0,100.0,518.67,642.96,1597.06,1422.05,14.62,21.61,552.24,2388.1,9104.03,1.3,47.69,520.92,2388.11,8180.05,8.4581,0.03,395,2388,100.0,38.65,23.137,4,3
1257,6,205,0.0004,0.0015,100.0,518.67,643.67,1603.91,1416.97,14.62,21.61,553.0,2388.17,9115.68,1.3,47.88,520.55,2388.21,8186.96,8.509,0.03,396,2388,100.0,38.81,23.165,4,3
1259,6,207,0.001,0.0,100.0,518.67,643.56,1595.53,1424.03,14.62,21.61,552.18,2388.12,9107.52,1.3,47.86,520.43,2388.12,8184.07,8.495,0.03,396,2388,100.0,38.51,23.1316,4,3
1263,6,211,0.0016,0.001,100.0,518.67,643.03,1600.18,1418.67,14.62,21.61,551.98,2388.16,9114.07,1.3,48.06,520.81,2388.15,8193.7,8.4767,0.03,394,2388,100.0,38.62,23.1249,4,3
1264,6,212,0.002,0.0012,100.0,518.67,643.38,1604.71,1431.96,14.62,21.61,551.9,2388.14,9128.01,1.3,48.04,520.04,2388.17,8188.91,8.4907,0.03,395,2388,100.0,38.46,23.0749,4,3
1273,6,221,0.0021,0.0017,100.0,518.67,644.07,1602.75,1433.56,14.62,21.61,552.16,2388.15,9143.35,1.3,48.05,519.47,2388.16,8198.21,8.5234,0.03,397,2388,100.0,38.57,23.2116,4,3
1279,7,2,0.003,0.0,100.0,518.67,642.36,1589.0,1398.49,14.62,21.61,555.02,2387.99,9057.97,1.3,47.44,522.26,2388.02,8141.34,8.3916,0.03,390,2388,100.0,39.07,23.426,2,3
1284,7,7,0.0026,0.0,100.0,518.67,642.09,1590.06,1401.85,14.62,21.61,554.63,2388.06,9061.7,1.3,47.24,522.78,2388.02,8141.54,8.4237,0.03,393,2388,100.0,39.05,23.3812,2,3
1290,7,13,0.0011,0.0,100.0,518.67,642.24,1591.65,1403.89,14.62,21.61,554.49,2388.07,9056.22,1.3,47.2,522.28,2387.97,8146.31,8.3845,0.03,392,2388,100.0,38.95,23.4442,2,3
1301,7,24,0.0019,0.0016,100.0,518.67,642.31,1586.62,1399.47,14.62,21.61,554.18,2388.06,9062.11,1.3,47.22,522.36,2388.06,8141.82,8.3978,0.03,393,2388,100.0,39.05,23.2649,3,3
1302,7,25,0.0024,0.001,100.0,518.67,642.0,1581.18,1400.86,14.62,21.61,553.67,2388.02,9057.75,1.3,47.31,521.99,2388.01,8137.96,8.3666,0.03,391,2388,100.0,38.95,23.3291,3,3
1308,7,31,0.0022,0.0,100.0,518.67,641.96,1591.01,1396.28,14.62,21.61,553.78,2388.01,9061.45,1.3,47.28,522.57,2388.02,8145.63,8.3879,0.03,393,2388,100.0,38.94,23.2781,3,3
1320,7,43,0.0017,0.0017,100.0,518.67,642.56,1585.71,1400.48,14.62,21.61,553.87,2388.02,9059.11,1.3,47.38,522.29,2388.01,8145.99,8.4119,0.03,393,2388,100.0,39.05,23.4255,3,3
1321,7,44,0.0027,0.0,100.0,518.67,642.17,1589.59,1405.97,14.62,21.61,553.73,2388.08,9054.82,1.3,47.59,521.83,2388.01,8143.06,8.3727,0.03,392,2388,100.0,38.93,23.3042,3,3
1324,7,47,0.0026,0.0014,100.0,518.67,641.45,1584.37,1400.75,14.62,21.61,554.23,2388.01,9062.46,1.3,47.39,522.06,2388.08,8145.89,8.3951,0.03,393,2388,100.0,39.04,23.2968,3,3
1325,7,48,0.0012,0.0,100.0,518.67,642.25,1583.04,1399.93,14.62,21.6,553.77,2388.02,9065.08,1.3,47.4,521.92,2388.01,8145.53,8.4323,0.03,393,2388,100.0,38.87,23.3361,3,3
1330,7,53,0.0021,0.0008,100.0,518.67,642.34,1583.01,1399.67,14.62,21.61,554.99,2388.04,9058.39,1.3,47.07,522.06,2388.05,8140.8,8.4471,0.03,393,2388,100.0,38.75,23.3487,3,3
1341,7,64,0.0006,0.0,100.0,518.67,642.21,1588.02,1405.73,14.62,21.61,554.26,2388.05,9060.92,1.3,47.57,521.87,2388.06,8140.28,8.4406,0.03,392,2388,100.0,38.87,23.3179,3,3
1349,7,72,0.0003,0.0,100.0,518.67,642.67,1587.28,1410.92,14.62,21.61,553.48,2388.0,9056.86,1.3,47.33,521.83,2388.03,8141.74,8.4227,0.03,393,2388,100.0,38.82,23.4873,3,3
1354,7,77,0.0009,0.0,100.0,518.67,642.63,1585.23,1400.4,14.62,21.61,554.0,2388.05,9062.01,1.3,47.19,521.84,2388.06,8143.51,8.4526,0.03,392,2388,100.0,39.09,23.4169,3,3
1355,7,78,0.0018,0.0006,100.0,518.67,641.98,1583.68,1394.65,14.62,21.61,553.28,2388.05,9057.71,1.3,47.3,522.21,2388.09,8140.47,8.471,0.03,391,2388,100.0,38.85,23.3418,3,3
1358,7,81,0.0008,0.0012,100.0,518.67,642.06,1583.36,1390.7,14.62,21.61,553.89,2388.09,9066.38,1.3,47.25,521.4,2388.07,8140.24,8.4172,0.03,393,2388,100.0,39.04,23.4091,3,3
1363,7,86,0.0027,0.0017,100.0,518.67,641.64,1582.43,1402.39,14.62,21.61,554.43,2388.05,9067.24,1.3,47.34,521.9,2388.04,8145.19,8.4573,0.03,393,2388,100.0,38.99,23.3645,3,3
1364,7,87,0.0014,0.0,100.0,518.67,642.37,1587.08,1398.52,14.62,21.61,553.23,2388.03,9063.84,1.3,47.52,522.26,2388.1,8142.36,8.3807,0.03,392,2388,100.0,38.76,23.3128,3,3
1367,7,90,0.0012,0.0001,100.0,518.67,642.05,1592.95,1406.75,14.62,21.61,553.89,2388.09,9058.46,1.3,47.56,522.19,2388.08,8140.32,8.4485,0.03,393,2388,100.0,39.0,23.3027,3,3
1368,7,91,0.0015,0.0,100.0,518.67,642.26,1592.29,1400.69,14.62,21.61,553.25,2388.09,9059.49,1.3,47.21,522.26,2388.03,8140.85,8.371,0.03,392,2388,100.0,39.0,23.3374,3,3
1373,7,96,0.0028,0.0001,100.0,518.67,642.05,1582.22,1406.22,14.62,21.61,554.03,2388.03,9054.27,1.3,47.45,521.82,2388.09,8138.77,8.4056,0.03,393,2388,100.0,38.89,23.2277,3,3
1383,7,106,0.0027,0.0,100.0,518.67,642.51,1594.47,1403.66,14.62,21.61,554.16,2388.05,9070.16,1.3,47.36,521.14,2388.07,8139.19,8.419,0.03,391,2388,100.0,38.82,23.2897,3,3
1392,7,115,0.0008,0.0,100.0,518.67,642.71,1588.5,1409.06,14.62,21.61,553.74,2388.13,9058.59,1.3,47.53,521.11,2388.14,8135.75,8.4347,0.03,393,2388,100.0,38.92,23.2585,3,3
1399,7,122,0.0021,0.0,100.0,518.67,642.67,1597.13,1406.22,14.62,21.61,553.17,2388.11,9063.28,1.3,47.85,521.48,2388.1,8146.43,8.4498,0.03,394,2388,100.0,38.92,23.2976,4,3
1401,7,124,0.002,0.0005,100.0,518.67,643.03,1583.17,1412.22,14.62,21.61,553.13,2388.13,9061.78,1.3,47.69,521.05,2388.09,8144.2,8.4741,0.03,393,2388,100.0,38.77,23.2083,4,3
1409,7,132,0.0025,0.001,100.0,518.67,642.28,1585.96,1411.57,14.62,21.61,552.37,2388.12,9063.19,1.3,47.77,521.15,2388.16,8140.83,8.4458,0.03,394,2388,100.0,38.58,23.1569,4,3
1434,7,157,0.0,0.0019,100.0,518.67,643.09,1599.28,1414.79,14.62,21.61,552.4,2388.25,9064.48,1.3,47.95,520.36,2388.21,8134.75,8.5098,0.03,396,2388,100.0,38.69,23.1175,4,3
1436,7,159,0.0025,0.0,100.0,518.67,643.58,1597.27,1422.51,14.62,21.61,553.16,2388.2,9057.11,1.3,48.32,520.3,2388.18,8137.15,8.5193,0.03,396,2388,100.0,38.54,23.159,4,3
1456,8,11,0.0028,0.0,100.0,518.67,642.46,1580.79,1399.74,14.62,21.61,554.72,2387.98,9049.63,1.3,47.14,522.6,2388.05,8134.02,8.4062,0.03,393,2388,100.0,38.81,23.4152,1,3
1464,8,19,0.0012,0.0,100.0,518.67,642.37,1577.89,1402.48,14.62,21.61,553.79,2388.04,9049.21,1.3,47.2,522.2,2388.05,8132.26,8.4048,0.03,393,2388,100.0,39.19,23.3941,1,3
1474,8,29,0.0015,0.0,100.0,518.67,642.37,1586.99,1395.16,14.62,21.6,554.5,2387.99,9054.29,1.3,47.09,523.06,2388.01,8138.82,8.4123,0.03,393,2388,100.0,39.08,23.3338,1,3
1479,8,34,0.0024,0.0002,100.0,518.67,642.31,1591.32,1394.67,14.62,21.61,554.6,2388.05,9043.25,1.3,47.18,522.48,2388.08,8130.39,8.3924,0.03,391,2388,100.0,39.25,23.4284,1,3
1500,8,55,0.0024,0.0011,100.0,518.67,642.44,1586.96,1402.25,14.62,21.61,554.93,2388.01,9051.44,1.3,47.22,522.52,2388.02,8133.69,8.4247,0.03,393,2388,100.0,38.95,23.3842,1,3
1501,8,56,0.0006,0.0,100.0,518.67,641.89,1582.89,1396.22,14.62,21.61,555.09,2388.03,9052.19,1.3,47.08,522.47,2388.07,8134.46,8.4166,0.03,392,2388,100.0,39.04,23.3367,1,3
1502,8,57,0.0001,0.0019,100.0,518.67,642.45,1584.17,1400.27,14.62,21.61,553.82,2388.0,9046.62,1.3,47.19,522.11,2388.05,8135.92,8.3986,0.03,392,2388,100.0,38.99,23.3981,1,3
1503,8,58,0.0021,0.001,100.0,518.67,642.17,1590.4,1395.66,14.62,21.61,554.63,2388.03,9047.21,1.3,47.35,522.16,2388.07,8131.06,8.3987,0.03,392,2388,100.0,38.96,23.5093,1,3
1509,8,64,0.0011,0.0015,100.0,518.67,642.23,1575.88,1391.89,14.62,21.6,554.33,2388.05,9053.8,1.3,47.16,522.57,2387.97,8134.21,8.3794,0.03,392,2388,100.0,38.75,23.4151,1,3
1510,8,65,0.0026,0.0,100.0,518.67,642.59,1585.62,1398.4,14.62,21.6,554.86,2387.98,9049.72,1.3,47.18,522.3,2388.0,8131.39,8.427,0.03,391,2388,100.0,39.02,23.3037,1,3
1520,8,75,0.0011,0.0,100.0,518.67,642.06,1585.51,1398.22,14.62,21.61,553.73,2388.0,9054.08,1.3,47.1,522.29,2388.09,8133.88,8.3966,0.03,394,2388,100.0,38.89,23.4362,1,3
1527,8,82,0.0001,0.0012,100.0,518.67,641.91,1578.49,1399.23,14.62,21.61,554.29,2388.06,9052.93,1.3,47.2,522.78,2388.03,8137.54,8.4097,0.03,391,2388,100.0,38.9,23.4442,2,3
1528,8,83,0.0008,0.0,100.0,518.67,642.0,1576.32,1403.15,14.62,21.61,554.54,2388.06,9050.39,1.3,47.16,523.2,2388.06,8137.7,8.4204,0.03,392,2388,100.0,39.08,23.3664,2,3
1541,8,96,0.0014,0.0007,100.0,518.67,642.3,1584.02,1403.55,14.62,21.61,553.75,2387.99,9052.61,1.3,47.23,522.11,2387.96,8140.44,8.4108,0.03,392,2388,100.0,39.02,23.4318,2,3
1543,8,98,0.0004,0.0,100.0,518.67,642.06,1583.68,1401.85,14.62,21.61,554.88,2388.03,9055.88,1.3,47.2,522.6,2388.02,8132.92,8.4041,0.03,392,2388,100.0,39.28,23.4355,2,3
1551,8,106,0.0003,0.0019,100.0,518.67,641.99,1584.41,1399.51,14.62,21.61,554.45,2388.03,9065.24,1.3,47.13,522.42,2388.03,8138.58,8.4256,0.03,393,2388,100.0,38.97,23.3704,2,3
1566,8,121,0.0028,0.0,100.0,518.67,642.09,1587.07,1394.45,14.62,21.61,554.25,2388.05,9055.23,1.3,47.16,522.43,2388.02,8139.64,8.4393,0.03,392,2388,100.0,38.96,23.3168,2,3
1567,8,122,0.0029,0.0006,100.0,518.67,642.04,1577.07,1399.95,14.62,21.61,554.63,2388.03,9054.13,1.3,47.25,522.44,2388.08,8140.49,8.3732,0.03,393,2388,100.0,38.84,23.4039,2,3
1589,8,144,0.0029,0.0,100.0,518.67,641.78,1583.18,1400.96,14.62,21.61,553.96,2387.99,9062.07,1.3,47.61,522.3,2387.99,8144.34,8.43,0.03,391,2388,100.0,38.78,23.3531,3,3
1590,8,145,0.0016,0.0,100.0,518.67,642.19,1584.13,1403.3,14.62,21.61,553.37,2388.02,9063.51,1.3,47.36,521.86,2388.04,8139.08,8.421,0.03,393,2388,100.0,38.92,23.3372,3,3
1597,8,152,0.0028,0.0007,100.0,518.67,642.18,1586.08,1401.85,14.62,21.61,553.86,2388.09,9058.8,1.3,47.47,522.02,2387.99,8145.28,8.3959,0.03,393,2388,100.0,39.0,23.3037,3,3
1601,8,156,0.0021,0.0,100.0,518.67,641.94,1590.82,1404.95,14.62,21.61,554.85,2388.05,9061.92,1.3,47.3,521.62,2387.99,8148.7,8.3944,0.03,391,2388,100.0,38.91,23.3987,3,3
1606,8,161,0.0007,0.0,100.0,518.67,642.46,1583.59,1395.23,14.62,21.61,554.01,2388.04,9068.68,1.3,47.25,522.17,2388.07,8147.51,8.3787,0.03,392,2388,100.0,38.97,23.3499,3,3
1608,8,163,0.0014,0.0017,100.0,518.67,641.7,1587.12,1405.12,14.62,21.61,553.69,2388.06,9062.36,1.3,47.2,522.34,2388.13,8144.41,8.4183,0.03,392,2388,100.0,38.98,23.3706,3,3
1619,8,174,0.0005,0.0,100.0,518.67,642.37,1582.84,1402.58,14.62,21.61,554.11,2388.05,9061.61,1.3,47.34,521.36,2388.1,8146.26,8.4292,0.03,394,2388,100.0,38.74,23.2999,3,3
1620,8,175,0.0021,0.0,100.0,518.67,642.62,1592.5,1413.71,14.62,21.61,554.0,2388.03,9069.09,1.3,47.26,522.2,2388.05,8143.73,8.4497,0.03,391,2388,100.0,38.79,23.4399,3,3
